1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
1.39411,1.40981,1.40407,1.3944,1.4082,1.40324,1.3933,1.39927,1.39746,1.40696,1.40538,1.40943,1.40248,0.810207,0.812122,0.817151,0.817374,0.810057,0.813,0.814882,0.808847,0.815386,0.818716,0.808268,0.807503,0.812265,0.815802,0.816236,0.814954,0.80871
